return_id,order_id,customer_id,return_date,return_reason,return_amount,return_status
RET_1761,ORD_17461,CUST_04051,2024-12-07,Color Mismatch,259014,refund_in_process
RET_1762,ORD_17463,CUST_04052,2025-03-31,Size Issues,1687380,refunded
RET_1763,ORD_17493,CUST_04058,2024-12-27,Color Mismatch,17402,refunded
RET_1764,ORD_17495,CUST_04059,2025-11-17,Damaged,2117918,refunded
RET_1765,ORD_17510,CUST_04065,2025-11-10,Wrong Item Delivered,31788,refund_in_process
RET_1766,ORD_17511,CUST_04065,2025-03-27,No Longer Required,23271,refunded
RET_1767,ORD_17518,CUST_04066,2023-10-19,Size Issues,27818,refunded
RET_1768,ORD_17550,CUST_04075,2026-01-06,Damaged,3234,refunded
RET_1769,ORD_17558,CUST_04076,2026-01-08,Color Mismatch,8297,refunded
RET_1770,ORD_17570,CUST_04078,2025-11-23,Size Issues,26827,refunded
RET_1771,ORD_17575,CUST_04079,2025-07-14,Damaged,19530,refund_in_process
RET_1772,ORD_17578,CUST_04080,2025-11-10,Damaged,2154196,refunded
RET_1773,ORD_17592,CUST_04082,2024-06-20,Wrong Item Delivered,323746,refunded
RET_1774,ORD_17601,CUST_04084,2024-03-17,Color Mismatch,233913,refunded
RET_1775,ORD_17603,CUST_04084,2023-08-16,Wrong Item Delivered,26195,refunded
RET_1776,ORD_17604,CUST_04084,2023-10-08,Size Issues,599927,refunded
RET_1777,ORD_17619,CUST_04088,2025-06-08,Damaged,478072,refund_in_process
RET_1778,ORD_17622,CUST_04089,2024-05-08,Color Mismatch,247054,refund_in_process
RET_1779,ORD_17629,CUST_04090,2024-07-27,Wrong Item Delivered,1098016,refunded
RET_1780,ORD_17639,CUST_04092,2024-02-04,No Longer Required,616134,refund_in_process
RET_1781,ORD_17642,CUST_04093,2025-09-23,Bad Quality,20080,refund_in_process
RET_1782,ORD_17644,CUST_04093,2024-05-21,Color Mismatch,31745,refunded
RET_1783,ORD_17646,CUST_04094,2025-12-13,No Longer Required,13855,refunded
RET_1784,ORD_17651,CUST_04094,2025-12-24,Size Issues,178315,refunded
RET_1785,ORD_17653,CUST_04095,2024-11-13,No Longer Required,6184,refunded
RET_1786,ORD_17670,CUST_04101,2024-11-10,Damaged,60680,refunded
RET_1787,ORD_17675,CUST_04102,2024-12-09,No Longer Required,483130,refunded
RET_1788,ORD_17679,CUST_04102,2025-10-03,No Longer Required,37176,refund_in_process
RET_1789,ORD_17692,CUST_04106,2025-02-01,Color Mismatch,602502,refund_in_process
RET_1790,ORD_17698,CUST_04109,2025-08-30,Color Mismatch,50685,refund_in_process
RET_1791,ORD_17708,CUST_04112,2025-11-29,Damaged,696103,refunded
RET_1792,ORD_17725,CUST_04116,2024-11-17,Bad Quality,315507,refund_in_process
RET_1793,ORD_17733,CUST_04117,2025-10-31,No Longer Required,9150,refunded
RET_1794,ORD_17739,CUST_04118,2023-07-24,No Longer Required,319228,refund_in_process
RET_1795,ORD_17740,CUST_04119,2025-11-10,Wrong Item Delivered,98900,refund_in_process
RET_1796,ORD_17743,CUST_04119,2025-10-10,Wrong Item Delivered,1100902,refunded
RET_1797,ORD_17744,CUST_04120,2025-05-18,Damaged,9696,refunded
RET_1798,ORD_17767,CUST_04124,2025-02-13,Damaged,27022,refund_in_process
RET_1799,ORD_17773,CUST_04126,2025-12-12,Wrong Item Delivered,1173409,refund_in_process
RET_1800,ORD_17780,CUST_04127,2025-10-01,Size Issues,13494,refunded
RET_1801,ORD_17787,CUST_04129,2025-12-18,Color Mismatch,91863,refund_in_process
RET_1802,ORD_17789,CUST_04129,2025-07-20,Bad Quality,987123,refund_in_process
RET_1803,ORD_17822,CUST_04140,2024-02-05,Damaged,5480,refunded
RET_1804,ORD_17841,CUST_04143,2025-12-03,Wrong Item Delivered,675029,refunded
RET_1805,ORD_17854,CUST_04147,2026-01-03,Wrong Item Delivered,590519,refund_in_process
RET_1806,ORD_17863,CUST_04150,2024-11-28,Size Issues,459833,refunded
RET_1807,ORD_17867,CUST_04151,2025-08-02,Wrong Item Delivered,1373196,refunded
RET_1808,ORD_17880,CUST_04154,2025-10-12,Color Mismatch,157995,refunded
RET_1809,ORD_17881,CUST_04154,2025-10-29,Color Mismatch,1059350,refunded
RET_1810,ORD_17899,CUST_04158,2025-07-09,Damaged,105169,refund_in_process
RET_1811,ORD_17901,CUST_04159,2024-11-17,Bad Quality,13340,refund_in_process
RET_1812,ORD_17906,CUST_04161,2025-08-08,No Longer Required,26223,refund_in_process
RET_1813,ORD_17912,CUST_04162,2024-09-06,Bad Quality,1101970,refunded
RET_1814,ORD_17915,CUST_04162,2025-06-11,Size Issues,273257,refunded
RET_1815,ORD_17916,CUST_04162,2024-04-28,Color Mismatch,168538,refund_in_process
RET_1816,ORD_17928,CUST_04164,2026-01-03,Damaged,514371,refund_in_process
RET_1817,ORD_17935,CUST_04166,2025-10-14,No Longer Required,26884,refunded
RET_1818,ORD_17951,CUST_04170,2025-09-09,Color Mismatch,225482,refund_in_process
RET_1819,ORD_17970,CUST_04174,2025-12-17,Bad Quality,2576,refunded
RET_1820,ORD_17976,CUST_04176,2024-09-27,Damaged,625614,refunded
RET_1821,ORD_17980,CUST_04176,2024-04-24,Color Mismatch,1682582,refunded
RET_1822,ORD_18004,CUST_04185,2025-02-15,Wrong Item Delivered,79761,refund_in_process
RET_1823,ORD_18005,CUST_04186,2024-02-12,Damaged,101236,refunded
RET_1824,ORD_18034,CUST_04193,2025-06-15,Bad Quality,842136,refund_in_process
RET_1825,ORD_18048,CUST_04194,2025-05-30,Color Mismatch,10304,refunded
RET_1826,ORD_18058,CUST_04195,2024-07-03,Size Issues,1216178,refunded
RET_1827,ORD_18064,CUST_04198,2025-10-20,Damaged,3871,refund_in_process
RET_1828,ORD_18066,CUST_04198,2025-08-31,Damaged,49916,refunded
RET_1829,ORD_18068,CUST_04198,2025-12-28,Size Issues,759704,refunded
RET_1830,ORD_18071,CUST_04199,2024-01-07,Wrong Item Delivered,301118,refunded
RET_1831,ORD_18074,CUST_04199,2025-11-05,Color Mismatch,18318,refunded
RET_1832,ORD_18087,CUST_04201,2025-01-18,Bad Quality,962096,refund_in_process
RET_1833,ORD_18098,CUST_04203,2026-01-08,Bad Quality,23360,refunded
RET_1834,ORD_18101,CUST_04203,2025-12-19,Damaged,47900,refund_in_process
RET_1835,ORD_18152,CUST_04216,2025-04-05,Size Issues,1366172,refunded
RET_1836,ORD_18174,CUST_04223,2025-12-04,Damaged,237918,refunded
RET_1837,ORD_18195,CUST_04227,2024-05-15,No Longer Required,4623,refund_in_process
RET_1838,ORD_18207,CUST_04231,2024-10-31,Color Mismatch,9003,refund_in_process
RET_1839,ORD_18237,CUST_04239,2025-12-14,No Longer Required,239944,refunded
RET_1840,ORD_18245,CUST_04240,2024-04-28,Damaged,1517536,refund_in_process
RET_1841,ORD_18246,CUST_04240,2024-08-24,Wrong Item Delivered,22955,refunded
RET_1842,ORD_18253,CUST_04243,2025-10-15,No Longer Required,593796,refunded
RET_1843,ORD_18255,CUST_04243,2025-11-07,No Longer Required,220982,refund_in_process
RET_1844,ORD_18284,CUST_04249,2025-06-14,Color Mismatch,53259,refunded
RET_1845,ORD_18286,CUST_04249,2025-11-23,Bad Quality,1213016,refund_in_process
RET_1846,ORD_18292,CUST_04251,2024-01-07,Wrong Item Delivered,374831,refund_in_process
RET_1847,ORD_18331,CUST_04259,2026-01-02,Bad Quality,4396,refunded
RET_1848,ORD_18346,CUST_04262,2024-08-25,No Longer Required,18297,refunded
RET_1849,ORD_18350,CUST_04262,2025-12-19,Damaged,1365647,refund_in_process
RET_1850,ORD_18352,CUST_04262,2025-05-20,Color Mismatch,709273,refunded
RET_1851,ORD_18357,CUST_04264,2025-12-31,Color Mismatch,28801,refund_in_process
RET_1852,ORD_18378,CUST_04269,2024-01-30,No Longer Required,354121,refund_in_process
RET_1853,ORD_18395,CUST_04272,2024-09-10,Size Issues,467599,refunded
RET_1854,ORD_18407,CUST_04275,2025-12-13,Size Issues,526790,refunded
RET_1855,ORD_18415,CUST_04277,2025-06-05,Wrong Item Delivered,392310,refund_in_process
RET_1856,ORD_18418,CUST_04278,2025-09-30,Bad Quality,1204881,refunded
RET_1857,ORD_18436,CUST_04281,2025-09-30,Bad Quality,602868,refunded
RET_1858,ORD_18441,CUST_04282,2025-12-14,Size Issues,346081,refund_in_process
RET_1859,ORD_18490,CUST_04294,2025-09-25,Size Issues,30416,refunded
RET_1860,ORD_18503,CUST_04298,2025-06-17,Color Mismatch,1261208,refunded
RET_1861,ORD_18505,CUST_04299,2026-01-06,Size Issues,14318,refunded
RET_1862,ORD_18528,CUST_04303,2025-10-20,Color Mismatch,15605,refund_in_process
RET_1863,ORD_18533,CUST_04304,2025-05-14,Color Mismatch,450320,refund_in_process
RET_1864,ORD_18534,CUST_04304,2025-03-17,Damaged,27788,refund_in_process
RET_1865,ORD_18540,CUST_04306,2025-06-30,Size Issues,603187,refunded
RET_1866,ORD_18543,CUST_04306,2025-07-26,Damaged,1670540,refunded
RET_1867,ORD_18559,CUST_04309,2025-08-03,No Longer Required,864750,refund_in_process
RET_1868,ORD_18570,CUST_04312,2025-01-16,Color Mismatch,396562,refunded
RET_1869,ORD_18577,CUST_04313,2025-05-14,Bad Quality,1922585,refund_in_process
RET_1870,ORD_18581,CUST_04314,2023-07-28,Size Issues,831167,refunded
RET_1871,ORD_18587,CUST_04316,2023-12-09,Bad Quality,13458,refund_in_process
RET_1872,ORD_18622,CUST_04326,2025-12-12,Wrong Item Delivered,411752,refund_in_process
RET_1873,ORD_18630,CUST_04327,2025-09-11,Wrong Item Delivered,2771,refunded
RET_1874,ORD_18649,CUST_04331,2024-08-14,Bad Quality,190525,refunded
RET_1875,ORD_18680,CUST_04340,2025-07-10,Damaged,22400,refund_in_process
RET_1876,ORD_18688,CUST_04341,2024-02-01,No Longer Required,65009,refund_in_process
RET_1877,ORD_18690,CUST_04342,2025-07-27,Damaged,87335,refunded
RET_1878,ORD_18691,CUST_04342,2025-10-02,Color Mismatch,132229,refund_in_process
RET_1879,ORD_18695,CUST_04343,2024-09-10,Color Mismatch,47086,refunded
RET_1880,ORD_18699,CUST_04344,2025-06-08,No Longer Required,15470,refunded
RET_1881,ORD_18700,CUST_04344,2025-06-17,Size Issues,310027,refunded
RET_1882,ORD_18702,CUST_04344,2025-12-22,Size Issues,271702,refund_in_process
RET_1883,ORD_18704,CUST_04345,2025-10-10,No Longer Required,1128392,refund_in_process
RET_1884,ORD_18717,CUST_04348,2025-06-18,Bad Quality,1217169,refunded
RET_1885,ORD_18719,CUST_04348,2025-11-16,Bad Quality,37460,refund_in_process
RET_1886,ORD_18723,CUST_04349,2024-12-22,Size Issues,177900,refunded
RET_1887,ORD_18735,CUST_04351,2025-10-07,No Longer Required,19462,refund_in_process
RET_1888,ORD_18753,CUST_04357,2025-08-01,Damaged,9405,refunded
RET_1889,ORD_18755,CUST_04357,2025-02-07,Wrong Item Delivered,354116,refunded
RET_1890,ORD_18780,CUST_04363,2025-11-17,Size Issues,16752,refunded
RET_1891,ORD_18785,CUST_04364,2025-10-14,No Longer Required,204068,refund_in_process
RET_1892,ORD_18801,CUST_04366,2025-11-07,Color Mismatch,461050,refund_in_process
RET_1893,ORD_18820,CUST_04372,2025-10-14,Bad Quality,358679,refund_in_process
RET_1894,ORD_18830,CUST_04375,2025-10-05,Size Issues,1454826,refunded
RET_1895,ORD_18832,CUST_04376,2025-05-26,Color Mismatch,260454,refund_in_process
RET_1896,ORD_18834,CUST_04376,2024-11-19,No Longer Required,177828,refunded
RET_1897,ORD_18885,CUST_04385,2025-05-20,Color Mismatch,115682,refunded
RET_1898,ORD_18887,CUST_04385,2025-10-20,No Longer Required,627309,refund_in_process
RET_1899,ORD_18899,CUST_04391,2024-09-15,Color Mismatch,790729,refunded
RET_1900,ORD_18910,CUST_04393,2025-11-04,Color Mismatch,23258,refunded
RET_1901,ORD_18921,CUST_04395,2025-09-09,Bad Quality,476995,refunded
RET_1902,ORD_18929,CUST_04396,2025-09-13,Bad Quality,420676,refund_in_process
RET_1903,ORD_18964,CUST_04406,2025-10-17,Color Mismatch,304641,refunded
RET_1904,ORD_18976,CUST_04408,2025-03-09,Bad Quality,1398970,refunded
RET_1905,ORD_18982,CUST_04410,2025-10-19,No Longer Required,7428,refund_in_process
RET_1906,ORD_18998,CUST_04414,2024-06-27,No Longer Required,168738,refunded
RET_1907,ORD_19001,CUST_04417,2025-08-04,Damaged,457023,refunded
RET_1908,ORD_19003,CUST_04417,2025-07-17,Wrong Item Delivered,271316,refunded
RET_1909,ORD_19036,CUST_04426,2025-06-20,Color Mismatch,739102,refunded
RET_1910,ORD_19051,CUST_04428,2025-12-05,Damaged,1238307,refund_in_process
RET_1911,ORD_19057,CUST_04430,2024-07-27,Color Mismatch,270263,refunded
RET_1912,ORD_19063,CUST_04430,2023-06-08,Damaged,12125,refund_in_process
RET_1913,ORD_19087,CUST_04440,2025-09-13,No Longer Required,1854,refunded
RET_1914,ORD_19091,CUST_04441,2025-10-02,Bad Quality,1243009,refunded
RET_1915,ORD_19094,CUST_04441,2025-12-29,Color Mismatch,423983,refunded
RET_1916,ORD_19107,CUST_04444,2025-08-11,Size Issues,538450,refund_in_process
RET_1917,ORD_19129,CUST_04448,2024-02-01,Wrong Item Delivered,487251,refunded
RET_1918,ORD_19134,CUST_04449,2025-04-25,No Longer Required,479461,refund_in_process
RET_1919,ORD_19159,CUST_04455,2025-11-22,Wrong Item Delivered,227264,refunded
RET_1920,ORD_19177,CUST_04457,2023-09-14,Wrong Item Delivered,802734,refunded
RET_1921,ORD_19182,CUST_04460,2025-06-29,No Longer Required,13744,refunded
RET_1922,ORD_19189,CUST_04461,2025-12-21,Size Issues,9276,refund_in_process
RET_1923,ORD_19191,CUST_04462,2025-06-16,Bad Quality,486741,refunded
RET_1924,ORD_19195,CUST_04462,2024-09-11,Bad Quality,69039,refunded
RET_1925,ORD_19214,CUST_04465,2024-05-12,Color Mismatch,5643,refunded
RET_1926,ORD_19221,CUST_04466,2025-12-22,Damaged,354017,refunded
RET_1927,ORD_19231,CUST_04468,2025-05-25,Damaged,1032084,refund_in_process
RET_1928,ORD_19232,CUST_04468,2023-10-17,Color Mismatch,1205592,refund_in_process
RET_1929,ORD_19238,CUST_04470,2025-12-22,Damaged,885205,refunded
RET_1930,ORD_19239,CUST_04470,2025-09-17,Wrong Item Delivered,1894,refunded
RET_1931,ORD_19244,CUST_04471,2024-02-23,Damaged,975285,refunded
RET_1932,ORD_19249,CUST_04473,2025-10-12,Damaged,61929,refund_in_process
RET_1933,ORD_19252,CUST_04475,2025-11-09,Size Issues,49517,refund_in_process
RET_1934,ORD_19254,CUST_04475,2025-11-27,Damaged,448481,refunded
RET_1935,ORD_19255,CUST_04475,2025-11-09,Size Issues,153865,refunded
RET_1936,ORD_19258,CUST_04476,2024-06-18,Color Mismatch,584245,refunded
RET_1937,ORD_19282,CUST_04481,2025-11-18,Damaged,466601,refund_in_process
RET_1938,ORD_19306,CUST_04486,2024-11-12,Size Issues,119367,refund_in_process
RET_1939,ORD_19317,CUST_04489,2025-11-01,Bad Quality,13185,refunded
RET_1940,ORD_19332,CUST_04494,2024-10-19,Size Issues,356151,refunded
RET_1941,ORD_19333,CUST_04494,2025-10-11,No Longer Required,1209,refund_in_process
RET_1942,ORD_19344,CUST_04496,2023-12-17,No Longer Required,64818,refunded
RET_1943,ORD_19347,CUST_04497,2025-11-18,Size Issues,344362,refund_in_process
RET_1944,ORD_19355,CUST_04499,2023-12-04,Damaged,706748,refunded
RET_1945,ORD_19397,CUST_04509,2024-05-11,No Longer Required,157435,refund_in_process
RET_1946,ORD_19412,CUST_04513,2025-12-19,No Longer Required,629127,refund_in_process
RET_1947,ORD_19417,CUST_04514,2025-07-12,Wrong Item Delivered,16159,refunded
RET_1948,ORD_19422,CUST_04515,2025-11-20,Size Issues,267446,refunded
RET_1949,ORD_19424,CUST_04515,2025-09-17,Wrong Item Delivered,3719,refund_in_process
RET_1950,ORD_19455,CUST_04520,2024-10-18,No Longer Required,364215,refunded
RET_1951,ORD_19460,CUST_04520,2024-12-10,Wrong Item Delivered,801584,refunded
RET_1952,ORD_19465,CUST_04523,2025-12-14,No Longer Required,8220,refunded
RET_1953,ORD_19468,CUST_04525,2025-10-30,Bad Quality,226259,refund_in_process
RET_1954,ORD_19469,CUST_04525,2024-09-09,Color Mismatch,771353,refund_in_process
RET_1955,ORD_19477,CUST_04526,2025-09-30,Damaged,101198,refund_in_process
RET_1956,ORD_19528,CUST_04539,2024-01-16,Damaged,13700,refund_in_process
RET_1957,ORD_19530,CUST_04539,2023-08-20,Bad Quality,8134,refunded
RET_1958,ORD_19543,CUST_04542,2025-08-02,Color Mismatch,936927,refunded
RET_1959,ORD_19567,CUST_04549,2025-05-30,Color Mismatch,2418,refunded
RET_1960,ORD_19603,CUST_04558,2025-04-07,Damaged,265933,refund_in_process
RET_1961,ORD_19623,CUST_04566,2023-08-16,No Longer Required,788537,refund_in_process
RET_1962,ORD_19628,CUST_04567,2025-03-12,Damaged,381177,refunded
RET_1963,ORD_19638,CUST_04569,2025-11-28,No Longer Required,679662,refunded
RET_1964,ORD_19640,CUST_04570,2025-12-09,Damaged,93993,refund_in_process
RET_1965,ORD_19641,CUST_04573,2025-08-10,Bad Quality,1125582,refunded
RET_1966,ORD_19645,CUST_04574,2024-02-27,Color Mismatch,186357,refund_in_process
RET_1967,ORD_19646,CUST_04574,2025-09-20,Bad Quality,456556,refund_in_process
RET_1968,ORD_19662,CUST_04577,2025-11-03,Wrong Item Delivered,261728,refunded
RET_1969,ORD_19669,CUST_04578,2025-11-01,Color Mismatch,389053,refund_in_process
RET_1970,ORD_19673,CUST_04579,2025-11-05,No Longer Required,60144,refund_in_process
RET_1971,ORD_19675,CUST_04580,2025-01-04,Wrong Item Delivered,198306,refunded
RET_1972,ORD_19699,CUST_04583,2025-09-20,Color Mismatch,1915894,refunded
RET_1973,ORD_19727,CUST_04589,2025-02-23,Bad Quality,21732,refunded
RET_1974,ORD_19740,CUST_04593,2026-01-02,Color Mismatch,6002,refund_in_process
RET_1975,ORD_19742,CUST_04594,2025-08-17,No Longer Required,140791,refunded
RET_1976,ORD_19744,CUST_04594,2025-11-04,Size Issues,405787,refund_in_process
RET_1977,ORD_19761,CUST_04596,2025-06-21,Damaged,463636,refunded
RET_1978,ORD_19769,CUST_04598,2023-08-27,Wrong Item Delivered,231364,refunded
RET_1979,ORD_19771,CUST_04599,2025-02-07,Size Issues,852122,refunded
RET_1980,ORD_19798,CUST_04605,2023-12-18,No Longer Required,111788,refund_in_process
RET_1981,ORD_19799,CUST_04605,2024-07-18,No Longer Required,590436,refunded
RET_1982,ORD_19804,CUST_04605,2025-06-13,Bad Quality,3525,refunded
RET_1983,ORD_19814,CUST_04606,2026-01-07,Color Mismatch,33971,refund_in_process
RET_1984,ORD_19821,CUST_04608,2024-10-20,Bad Quality,82223,refund_in_process
RET_1985,ORD_19842,CUST_04612,2025-03-12,Color Mismatch,29468,refund_in_process
RET_1986,ORD_19844,CUST_04613,2025-08-13,Wrong Item Delivered,234683,refund_in_process
RET_1987,ORD_19847,CUST_04615,2025-08-25,Bad Quality,714045,refunded
RET_1988,ORD_19853,CUST_04617,2025-05-02,Wrong Item Delivered,36600,refund_in_process
RET_1989,ORD_19855,CUST_04617,2025-09-10,No Longer Required,312522,refunded
RET_1990,ORD_19856,CUST_04617,2025-05-04,Bad Quality,700390,refunded
RET_1991,ORD_19858,CUST_04617,2025-11-13,Size Issues,260606,refund_in_process
RET_1992,ORD_19864,CUST_04618,2025-04-24,Size Issues,800754,refunded
RET_1993,ORD_19873,CUST_04620,2025-10-03,Bad Quality,413338,refunded
RET_1994,ORD_19894,CUST_04625,2025-12-28,Size Issues,879450,refunded
RET_1995,ORD_19912,CUST_04633,2026-01-08,Wrong Item Delivered,50601,refund_in_process
RET_1996,ORD_19913,CUST_04633,2025-12-26,Color Mismatch,576038,refund_in_process
RET_1997,ORD_19920,CUST_04634,2025-06-19,Bad Quality,13996,refunded
RET_1998,ORD_19927,CUST_04635,2025-12-31,No Longer Required,67394,refund_in_process
RET_1999,ORD_19933,CUST_04635,2024-09-29,Damaged,444083,refunded
RET_2000,ORD_19946,CUST_04639,2025-02-24,Bad Quality,395853,refund_in_process
RET_2001,ORD_19949,CUST_04639,2025-01-05,Bad Quality,638951,refund_in_process
RET_2002,ORD_19953,CUST_04640,2024-11-28,Wrong Item Delivered,6528,refund_in_process
RET_2003,ORD_19958,CUST_04641,2024-01-29,Damaged,86787,refund_in_process
RET_2004,ORD_19960,CUST_04641,2024-04-30,Bad Quality,35527,refunded
RET_2005,ORD_19961,CUST_04641,2025-02-03,Wrong Item Delivered,656874,refunded
RET_2006,ORD_19972,CUST_04643,2025-10-20,Bad Quality,44285,refunded
RET_2007,ORD_19973,CUST_04644,2026-01-12,Size Issues,277478,refund_in_process
RET_2008,ORD_20003,CUST_04653,2026-01-06,Bad Quality,266567,refunded
RET_2009,ORD_20004,CUST_04654,2025-04-06,Color Mismatch,520469,refunded
RET_2010,ORD_20008,CUST_04654,2024-09-14,No Longer Required,607008,refunded
RET_2011,ORD_20009,CUST_04654,2024-01-04,Size Issues,320213,refund_in_process
RET_2012,ORD_20013,CUST_04655,2025-07-14,Wrong Item Delivered,107407,refund_in_process
RET_2013,ORD_20023,CUST_04657,2025-08-08,Color Mismatch,345874,refunded
RET_2014,ORD_20028,CUST_04657,2025-10-20,Damaged,633914,refunded
RET_2015,ORD_20058,CUST_04664,2024-12-04,Size Issues,4556,refunded
RET_2016,ORD_20066,CUST_04667,2025-10-30,No Longer Required,90063,refunded
RET_2017,ORD_20069,CUST_04668,2024-03-18,No Longer Required,2161228,refunded
RET_2018,ORD_20081,CUST_04670,2025-04-14,No Longer Required,308465,refund_in_process
RET_2019,ORD_20088,CUST_04672,2025-03-25,Wrong Item Delivered,390466,refund_in_process
RET_2020,ORD_20091,CUST_04673,2025-07-19,Bad Quality,541406,refund_in_process
RET_2021,ORD_20115,CUST_04681,2025-04-07,Bad Quality,392904,refund_in_process
RET_2022,ORD_20127,CUST_04683,2025-08-10,Wrong Item Delivered,37275,refunded
RET_2023,ORD_20130,CUST_04684,2025-11-30,Bad Quality,661195,refund_in_process
RET_2024,ORD_20134,CUST_04684,2025-05-12,Size Issues,9405,refunded
RET_2025,ORD_20141,CUST_04685,2024-06-30,Wrong Item Delivered,69985,refund_in_process
RET_2026,ORD_20148,CUST_04686,2024-06-08,No Longer Required,1168576,refunded
RET_2027,ORD_20154,CUST_04688,2025-12-09,Damaged,380841,refunded
RET_2028,ORD_20159,CUST_04690,2023-11-05,Bad Quality,712720,refund_in_process
RET_2029,ORD_20162,CUST_04690,2025-07-18,Bad Quality,1257967,refunded
RET_2030,ORD_20176,CUST_04696,2025-10-24,Color Mismatch,50975,refunded
RET_2031,ORD_20207,CUST_04703,2025-12-31,Wrong Item Delivered,9696,refunded
RET_2032,ORD_20210,CUST_04704,2024-11-06,Wrong Item Delivered,99593,refund_in_process
RET_2033,ORD_20211,CUST_04705,2024-11-04,Bad Quality,159552,refund_in_process
